OG0007156_00trimmed	GO:0005737,GO:0000422,GO:0016020,GO:0018105,GO:0005776,GO:0061709,GO:0010506,GO:0000407,GO:0005829,GO:0034045,GO:0042594,GO:0004674,GO:0034727,GO:0046777,GO:0000045
OG0005266_00trimmed	GO:0003700,GO:0006357
OG0005635_00trimmed	GO:0001006,GO:0019185,GO:0000978,GO:0042795,GO:0042796
OG0001323_00trimmed	GO:0000981,GO:0006357,GO:0005634,GO:0000978
OG0006069_00trimmed	GO:0045334,GO:0005938,GO:0071439,GO:0032051,GO:0006898
OG0008346_00trimmed	GO:0005245,GO:0005891
OG0003023_00trimmed	GO:0016020,GO:0005975,GO:0016231,GO:0005886,GO:0004563,GO:0006517,GO:0030203
OG0004754_00trimmed	GO:0071933,GO:0030864,GO:0071846,GO:0034316
OG0009159_00trimmed	GO:0016575,GO:0040029,GO:0000118,GO:0004407
OG0002639_00trimmed	GO:0000470,GO:0030687,GO:0005730,GO:0000460
OG0000093_00trimmed	GO:0005737,GO:0042277,GO:0008270,GO:0016020,GO:0006508,GO:0070006,GO:0005615,GO:0043171
OG0002910_00trimmed	GO:0015179,GO:0071705,GO:0035725,GO:0016020,GO:0006865,GO:0005283,GO:0005886,GO:0089718
OG0003272_00trimmed	GO:0005737,GO:0016567,GO:0031145,GO:0051301,GO:0005680,GO:0007091
OG0008660_00trimmed	GO:1902476,GO:0005254,GO:0005886
OG0002565_00trimmed	GO:0005787,GO:0006465,GO:0016020,GO:0045047
OG0009421_00trimmed	GO:0005739
OG0004119_00trimmed	GO:0032021,GO:0034244
OG0002492_00trimmed	GO:0043189,GO:0006357,GO:0006355,GO:0005634,GO:0035267
OG0000973_00trimmed	GO:0006357,GO:0005634,GO:0003700,GO:0030154,GO:0000981
OG0006629_00trimmed	GO:0140359,GO:0043231,GO:0006869,GO:0005319,GO:0042626,GO:0016020,GO:0055085
OG0004964_00trimmed	GO:0051085,GO:0030544
OG0000347_01trimmed	GO:0016020,GO:1902936
OG0004623_00trimmed	GO:0005730,GO:0010521
OG0008330_00trimmed	GO:0048255,GO:1990817,GO:0003723
OG0006390_00trimmed	GO:0006744,GO:0010420,GO:0005739,GO:0008168
OG0005210_00trimmed	GO:0005737,GO:0042325,GO:0004865
OG0006079_00trimmed	GO:0051496,GO:0001725,GO:0051893,GO:0032034
OG0001131_00trimmed	GO:0045944,GO:0000981,GO:0000977,GO:0007423,GO:0003700,GO:0006357,GO:0050767,GO:0090575,GO:0030182
OG0007120_00trimmed	GO:0035267
OG0000015_04trimmed	GO:0052381,GO:0005739,GO:0006400
OG0001607_00trimmed	GO:0005874,GO:0007017
OG0006490_00trimmed	GO:0043025,GO:0007156,GO:0008046,GO:0050808,GO:0005886,GO:0030424
OG0006065_00trimmed	GO:0005737,GO:0005634
OG0005639_00trimmed	GO:0042026,GO:0140662
OG0004567_00trimmed	GO:0000398,GO:0005684
OG0004866_00trimmed	GO:0045944,GO:0000981,GO:0000977,GO:0006355,GO:0045664,GO:0005634
OG0001807_00trimmed	GO:0003723,GO:0034470,GO:0071013
OG0000192_00trimmed	GO:0032934,GO:0015918
OG0000093_04trimmed	GO:0016020,GO:0042277,GO:0005737,GO:0006508,GO:0005615,GO:0070006,GO:0008270,GO:0043171
OG0006279_00trimmed	GO:0032446,GO:0016567,GO:0004839,GO:0006511,GO:0005634,GO:0005737,GO:0006974
OG0001029_00trimmed	GO:0007015,GO:0051015,GO:0016020,GO:0005737,GO:0015629
OG0007162_00trimmed	GO:0035556,GO:0043065,GO:0005634,GO:0004674
OG0001375_00trimmed	GO:0004725
OG0008596_00trimmed	GO:0000175
OG0008372_00trimmed	GO:0005783
OG0008928_00trimmed	GO:0031012,GO:0005615
OG0003002_00trimmed	GO:0007608,GO:0005615
OG0003213_00trimmed	GO:0003713,GO:0005634,GO:0032869,GO:0019432,GO:0008195,GO:0009062,GO:0044255,GO:0045944
OG0005080_00trimmed	GO:0000139,GO:0061630,GO:0036503,GO:0005789,GO:0046872
OG0003965_00trimmed	GO:0004423,GO:0005737,GO:0008484
OG0002070_00trimmed	GO:0005886,GO:0004930,GO:0007186
OG0008744_00trimmed	GO:0006749,GO:0016787,GO:0017168,GO:0005829
OG0002207_00trimmed	GO:0004708,GO:0000165,GO:0008545
OG0007554_00trimmed	GO:0005634
OG0009798_00trimmed	GO:0005886,GO:0017080,GO:0002028
OG0004150_00trimmed	GO:0005634,GO:0003714,GO:0045892
OG0006660_00trimmed	GO:0000774,GO:0050821,GO:0051087,GO:0005737,GO:0005634,GO:0016020,GO:0005829
OG0000271_00trimmed	GO:0043171,GO:0005737,GO:0016020,GO:0006508,GO:0005615,GO:0070006,GO:0042277,GO:0008270
OG0006462_00trimmed	GO:0005125,GO:0005615,GO:0005576
OG0003490_00trimmed	GO:0048250,GO:0031966,GO:0015093
OG0004312_00trimmed	GO:0033617
OG0006494_00trimmed	GO:0000993,GO:0003682,GO:0005634,GO:1904263,GO:0010506
OG0006061_00trimmed	GO:0005524
OG0005514_00trimmed	GO:0015280,GO:0005272,GO:0035725,GO:0016020,GO:0005886,GO:0006814
OG0001129_00trimmed	GO:0006357,GO:0000981,GO:0000977
OG0006312_00trimmed	GO:0005634,GO:0051898,GO:0033596,GO:0051726,GO:0030178,GO:0032007,GO:0046627,GO:0005096,GO:0043547,GO:0005737
OG0005292_00trimmed	GO:0004350,GO:0005739
OG0006239_00trimmed	GO:0005739,GO:0003723
OG0007944_00trimmed	GO:0005634,GO:0006468,GO:0004674
OG0005476_00trimmed	GO:0005802
OG0004991_00trimmed	GO:0005634,GO:0003972,GO:0008452,GO:0000971,GO:0006396,GO:0072669
OG0005729_00trimmed	GO:0016020,GO:0005549,GO:0050911,GO:0007608,GO:0004984,GO:0005886
OG0007239_00trimmed	GO:0048185,GO:0005524,GO:0007178,GO:0004674,GO:0005886,GO:0006468,GO:0048179,GO:0004675,GO:0016020,GO:0043235,GO:0017002,GO:0071363,GO:0032924
OG0001471_00trimmed	GO:0000995,GO:0070897,GO:0005634,GO:0097550,GO:0006383,GO:0006352,GO:0001006,GO:0000126
OG0005022_00trimmed	GO:0005737
OG0004644_00trimmed	GO:2001240,GO:0030154,GO:0048856,GO:0005634,GO:0004725,GO:0045739
OG0000330_00trimmed	GO:0032504,GO:0005615
OG0000914_00trimmed	GO:0042742,GO:0005615,GO:0006959
OG0009632_00trimmed	GO:0008237,GO:0006508,GO:0008241,GO:0005886,GO:0016020
OG0000855_01trimmed	GO:0071013,GO:0000398,GO:0006397,GO:0005688,GO:0046540,GO:0003723,GO:0000932,GO:0071011,GO:1990726
OG0007259_00trimmed	GO:1990130,GO:0005774,GO:0010508,GO:0034198,GO:1904262,GO:0005096
OG0001411_00trimmed	GO:0015718,GO:0008028
OG0005749_00trimmed	GO:0004089,GO:0008270
OG0007355_00trimmed	GO:0005737,GO:0080048,GO:0006006
OG0003988_00trimmed	GO:0009443,GO:0008478,GO:0005829
OG0004996_00trimmed	GO:0007005,GO:0005743,GO:0006515,GO:0006508,GO:0004176
OG0001476_00trimmed	GO:0016020
OG0005025_00trimmed	GO:0003723,GO:0005622,GO:0004386,GO:0071013
OG0001817_00trimmed	GO:0005789,GO:0045048,GO:0044183
OG0005556_00trimmed	GO:0045893,GO:0071013,GO:0003677,GO:0003725
OG0001978_00trimmed	GO:0005741,GO:0098656,GO:0008308
OG0006614_00trimmed	GO:0016020,GO:0034625,GO:0009922,GO:0042761,GO:0005789,GO:0019367,GO:0030148,GO:0034626
OG0005989_00trimmed	GO:0000922,GO:0007052,GO:0000776,GO:0005813,GO:0004674,GO:0005737,GO:0005634
OG0005880_00trimmed	GO:0055072,GO:0016491,GO:0006826,GO:0005886
OG0000004_01trimmed	GO:0031012,GO:0005615
OG0005448_00trimmed	GO:0031410,GO:0032483
OG0001361_00trimmed	GO:0140662
OG0004124_00trimmed	GO:0004022,GO:0005739
OG0009148_00trimmed	GO:0005634,GO:0010468
OG0009359_00trimmed	GO:0016020
OG0009430_00trimmed	GO:0005886
OG0002628_00trimmed	GO:0005869
OG0002923_00trimmed	GO:0004312,GO:0006633
OG0007384_00trimmed	GO:0006355
OG0008197_00trimmed	GO:0000463,GO:0031167,GO:0001510,GO:0005730,GO:0016435,GO:0000466,GO:0030687,GO:0008650,GO:0008173
OG0005284_00trimmed	GO:0005483,GO:0006886,GO:0019905,GO:0005774,GO:0031201,GO:0035494
OG0001590_00trimmed	GO:0005634,GO:0006357
OG0007787_00trimmed	GO:0005921,GO:0007602,GO:0005243,GO:0005886
OG0004830_00trimmed	GO:0005121,GO:0021556,GO:0045087,GO:0008083,GO:0005576
OG0001833_00trimmed	GO:0000124,GO:0035064
OG0006432_00trimmed	GO:0019901,GO:0007169,GO:0005886,GO:0030971
OG0000531_00trimmed	GO:0008081,GO:0006685,GO:0005764,GO:0061750,GO:0005615,GO:0046513
OG0001381_00trimmed	GO:0005730,GO:0006364,GO:0030515,GO:0030688,GO:0005737
OG0004553_00trimmed	GO:0006672,GO:0046514,GO:0016020
OG0006304_00trimmed	GO:0006631,GO:0031956
OG0007614_00trimmed	GO:0000900,GO:0003730,GO:1990124,GO:0045202,GO:0006417,GO:0043005,GO:0045182,GO:2000766,GO:0005737,GO:0008135,GO:0043022,GO:0005634
OG0005829_00trimmed	GO:0005737,GO:0051603
OG0005304_00trimmed	GO:0071007,GO:0071014,GO:0000974,GO:0000398,GO:0071011,GO:0000245
OG0006284_00trimmed	GO:0035229,GO:0006750,GO:0017109,GO:0030234,GO:0035226
OG0001245_00trimmed	GO:0042803,GO:0003723,GO:0045450
OG0008549_00trimmed	GO:0000981,GO:0030968,GO:0000978,GO:0005634,GO:0006357
OG0001308_00trimmed	GO:0005667,GO:0046332,GO:0030514,GO:0000978,GO:0005737,GO:0005634,GO:0000981
OG0008035_00trimmed	GO:0043565
OG0002785_00trimmed	GO:0030149,GO:0005783,GO:0008117
OG0005652_00trimmed	GO:0016020,GO:0035434,GO:0005375
OG0001453_00trimmed	GO:0016020,GO:0006820,GO:0022857
OG0003297_00trimmed	GO:0005634,GO:0051731,GO:0006396,GO:0006388,GO:0006378
OG0007374_00trimmed	GO:0006015,GO:0004749,GO:0002189,GO:0009165,GO:0005737,GO:0005524,GO:0000287,GO:0006164
OG0000127_02trimmed	GO:0005615,GO:0004181,GO:0006508
OG0003177_00trimmed	GO:0003677,GO:0007131,GO:0005694,GO:0003918,GO:0042138,GO:0000228,GO:0000706
OG0002552_00trimmed	GO:0032934,GO:0015918
OG0004745_00trimmed	GO:0005737,GO:0047938
OG0007765_00trimmed	GO:0005886,GO:0007186,GO:0016020,GO:0004995
OG0008175_00trimmed	GO:0007264,GO:0005525
OG0002339_00trimmed	GO:0031267,GO:0050806,GO:0048167,GO:0006887,GO:0044325,GO:0042734,GO:0048788,GO:0016020,GO:0048791,GO:0042391
OG0005846_00trimmed	GO:0006325,GO:0005634,GO:0000123,GO:0006355,GO:0035267
OG0003761_00trimmed	GO:0005930,GO:0005858,GO:0003352,GO:0070286,GO:0060285
OG0000071_03trimmed	GO:0004252
OG0008830_00trimmed	GO:0005681
OG0000563_00trimmed	GO:1903352,GO:0005886,GO:0015171,GO:0015189,GO:0061459,GO:0006865,GO:0000064,GO:0097638
OG0004376_00trimmed	GO:0004089,GO:0005737,GO:0008270
OG0006370_00trimmed	GO:0004714,GO:0005886,GO:0033674,GO:0045664,GO:0007169,GO:0043235,GO:0007275
OG0001865_00trimmed	GO:0005681,GO:0000398
OG0004505_00trimmed	GO:0005634,GO:0006355
OG0006969_00trimmed	GO:0035556,GO:0005737,GO:0004674
OG0006406_00trimmed	GO:0090630,GO:0005096,GO:0005769
OG0005586_00trimmed	GO:0007155,GO:0016020,GO:0042246
OG0003671_00trimmed	GO:0005794,GO:0004653,GO:0006493
OG0003998_00trimmed	GO:0005737,GO:0005739,GO:0003743,GO:0006413
OG0005813_00trimmed	GO:0005829,GO:0016812,GO:0006208,GO:0004157
OG0001523_00trimmed	GO:0005737,GO:0035145,GO:0000184
OG0002620_00trimmed	GO:0004672
OG0005795_00trimmed	GO:0022857,GO:0030672,GO:0015842,GO:0043195,GO:0005335
OG0003209_00trimmed	GO:0009888,GO:0007411,GO:0009887,GO:0005604
OG0007285_00trimmed	GO:0005737,GO:0005634,GO:0070682
OG0009351_00trimmed	GO:0004674,GO:2000369,GO:0045747,GO:0035612,GO:0005737
OG0003973_00trimmed	GO:0034394,GO:0043005,GO:0043025,GO:0043231,GO:0007271
OG0002105_00trimmed	GO:0007015,GO:0005886,GO:0048870
OG0009140_00trimmed	GO:0005737,GO:0016491
OG0000141_02trimmed	GO:0016020
OG0007053_00trimmed	GO:0042734,GO:0031594,GO:0099525,GO:0043195,GO:0030672,GO:0098831,GO:0016081,GO:0019992,GO:0007268,GO:0016082,GO:0005516,GO:0061789,GO:0005886,GO:0017075,GO:0035249
OG0000842_01trimmed	GO:0005732,GO:0030490,GO:0046540,GO:0000398,GO:0005730,GO:0005688,GO:0003723,GO:0000932
OG0002278_00trimmed	GO:0016653,GO:0120547,GO:0006784,GO:0005743,GO:0016020
OG0002160_00trimmed	GO:0007023,GO:0006457,GO:0005737,GO:0007021
OG0002685_00trimmed	GO:0003777,GO:0007018
OG0005143_00trimmed	GO:0004653,GO:0006493,GO:0005794
OG0001716_00trimmed	GO:0005747,GO:0006979,GO:0045271,GO:0016020
OG0003567_00trimmed	GO:0015421,GO:0090374,GO:0005743
OG0007505_00trimmed	GO:0051017,GO:0007015,GO:0016477,GO:0005737,GO:0051015,GO:0007163,GO:0015629
OG0005059_00trimmed	GO:0000978,GO:0003700,GO:0006357
OG0004862_00trimmed	GO:0005737,GO:0018105,GO:0004674
OG0001371_00trimmed	GO:0030838
OG0007166_00trimmed	GO:0008381,GO:0005886
OG0008376_00trimmed	GO:0005886
OG0004563_00trimmed	GO:0035725,GO:0098855,GO:0005249,GO:0003254,GO:0071805
OG0005999_00trimmed	GO:0050808,GO:0005886,GO:0030424,GO:0008046,GO:0007156,GO:0043025
OG0005256_00trimmed	GO:0004515,GO:0009435,GO:0000309
OG0000196_00trimmed	GO:0005576,GO:0042048,GO:0007608,GO:0035275
OG0001803_00trimmed	GO:0051082,GO:0006457,GO:0005737
OG0008592_00trimmed	GO:0016020
OG0000893_00trimmed	GO:0004601
OG0003341_00trimmed	GO:0016020,GO:0042626,GO:0005886,GO:0055085
OG0003150_00trimmed	GO:0004197,GO:0006508,GO:0005737,GO:0072686,GO:0005634,GO:0051307
OG0003248_00trimmed	GO:0005737,GO:0016020,GO:0005044
OG0002456_00trimmed	GO:0032133,GO:0000070,GO:0051233,GO:0000775
OG0007498_00trimmed	GO:0003977,GO:0006048
OG0002718_00trimmed	GO:0007165
OG0001687_00trimmed	GO:0016757,GO:0008378,GO:0070085,GO:0005794,GO:0046525,GO:0030166,GO:0005975
OG0005957_00trimmed	GO:0005886,GO:0019991
OG0008802_00trimmed	GO:0030490,GO:0005634,GO:0030686
OG0003527_00trimmed	GO:0046950,GO:0005739,GO:0008410,GO:0008260
OG0008939_00trimmed	GO:0005789,GO:0004168,GO:0043048
OG0009374_00trimmed	GO:0040003,GO:0062129,GO:0008010
OG0002128_00trimmed	GO:0000902,GO:0051490,GO:0051016,GO:0008290,GO:0051015,GO:0010591
OG0008755_00trimmed	GO:0006412,GO:0003735,GO:0005762
OG0001756_00trimmed	GO:0005615,GO:0048018
OG0005091_00trimmed	GO:0019628,GO:0004846,GO:0006145,GO:0005777
OG0000073_01trimmed	GO:0016491,GO:0005506
OG0002061_00trimmed	GO:0009312
OG0004181_00trimmed	GO:0006338,GO:0031011
OG0003441_00trimmed	GO:0061512,GO:0034464,GO:1905515,GO:0005930,GO:0005113,GO:0005815,GO:0005119,GO:0005813
OG0002428_00trimmed	GO:0061630,GO:0000209
OG0009700_00trimmed	GO:0006032,GO:0008061,GO:0004568,GO:0005576
OG0006082_00trimmed	GO:0042274,GO:0003723,GO:0003677,GO:0005730,GO:0042273
OG0009602_00trimmed	GO:0003254,GO:0005249,GO:0098855,GO:0071805,GO:0035725
OG0000249_00trimmed	GO:0008194
OG0003316_00trimmed	GO:0036464,GO:0003729,GO:0004521,GO:0090502,GO:0005634
OG0003165_00trimmed	GO:0005886,GO:0005243,GO:0005921
OG0004090_00trimmed	GO:0005739,GO:0006552,GO:0003995,GO:0008470
OG0006180_00trimmed	GO:0035925,GO:0071035,GO:0071038,GO:0034476,GO:0043928,GO:0034475,GO:0034427,GO:0034473,GO:0016075,GO:0000177,GO:0000176,GO:0000467,GO:0071028
OG0006089_00trimmed	GO:0004674
OG0002423_00trimmed	GO:0003729,GO:0005840,GO:0006412,GO:0022627,GO:0003735
OG0000056_02trimmed	GO:0016616,GO:0005811
OG0002761_00trimmed	GO:0006749,GO:0004364
OG0005944_00trimmed	GO:0003723,GO:0005654
OG0002332_00trimmed	GO:0044782,GO:0007399,GO:0097541,GO:0045184
OG0001694_00trimmed	GO:0004309,GO:0005737
OG0003325_00trimmed	GO:0045944,GO:0030154,GO:0006357,GO:0042826,GO:0000981,GO:0000978
OG0003174_00trimmed	GO:0005829,GO:0036265,GO:0006400,GO:0043527,GO:0005634
OG0003258_00trimmed	GO:0003677,GO:0003697,GO:0005634,GO:0005524,GO:0042555,GO:0006268,GO:0006271,GO:0006270,GO:0000727,GO:0017116
OG0000325_00trimmed	GO:0033041,GO:0007606,GO:0050916
OG0004732_00trimmed	GO:0005615,GO:0050839,GO:0030198,GO:0031012,GO:0007155
OG0003140_00trimmed	GO:0030515,GO:0031428,GO:0032040
OG0002543_00trimmed	GO:0005886,GO:0016020
OG0003337_00trimmed	GO:0016020
OG0006386_00trimmed	GO:0005739,GO:0032981
OG0005822_00trimmed	GO:0016593,GO:0005634,GO:0032968,GO:0006368,GO:1990269
OG0005659_00trimmed	GO:0005975,GO:0005634,GO:0005737,GO:0006282,GO:0009225,GO:0004649,GO:1990966
OG0007136_00trimmed	GO:0034472,GO:0032039
OG0005530_00trimmed	GO:0015293,GO:0006814
OG0008542_00trimmed	GO:0043041
OG0001303_00trimmed	GO:0016020
OG0007705_00trimmed	GO:0030276,GO:0032588,GO:0030121,GO:0046907
OG0005206_00trimmed	GO:0016012
OG0005728_00trimmed	GO:1902936,GO:0016020
OG0005023_00trimmed	GO:0005634,GO:0006357,GO:0030182,GO:0000981,GO:0000977
OG0005459_00trimmed	GO:0005783,GO:0006481,GO:0004671
OG0001820_00trimmed	GO:0030968,GO:0016579,GO:0004843,GO:0005829,GO:0005634,GO:0036503
OG0006748_00trimmed	GO:0005829,GO:0005634,GO:0003730
OG0001969_00trimmed	GO:0071805,GO:0006812,GO:0015386,GO:1902600,GO:0051453,GO:0015385,GO:0005886,GO:0016020,GO:0098719
OG0005891_00trimmed	GO:0032922,GO:0043153,GO:0003677,GO:0045892,GO:0071949,GO:0005634,GO:0005737
OG0004801_00trimmed	GO:0006352,GO:0003677
OG0000196_03trimmed	GO:0007608,GO:0005576,GO:0042048,GO:0035275
OG0000716_01trimmed	GO:0016020,GO:0022857,GO:0055085
OG0004540_00trimmed	GO:0006357,GO:0003700
OG0004258_00trimmed	GO:0006414,GO:0003746
OG0006605_00trimmed	GO:0003924,GO:0000054,GO:0005829
OG0006014_00trimmed	GO:0005789,GO:0034389,GO:0019915
OG0007997_00trimmed	GO:0006517,GO:0000139,GO:0004559,GO:0006491
OG0007092_00trimmed	GO:0006120,GO:0051082,GO:0010257,GO:0005739,GO:0032981
OG0002121_00trimmed	GO:0006501,GO:0035973,GO:0034727,GO:0051697,GO:0016485,GO:0004197,GO:0000045,GO:0005737,GO:0000423,GO:0008234,GO:0019786
OG0005098_00trimmed	GO:0003723,GO:0005655,GO:0008033
OG0009065_00trimmed	GO:0000978,GO:0006355,GO:0000981
OG0005344_00trimmed	GO:0000226,GO:0008017,GO:0007409,GO:0045202,GO:0005874,GO:0003779,GO:0005829,GO:0005875,GO:0031114,GO:0030425,GO:0016358,GO:0043025
OG0001285_00trimmed	GO:0007275,GO:0005886,GO:0004714,GO:0007169,GO:0043235,GO:0033674
OG0002068_00trimmed	GO:0051117,GO:0004176,GO:0006515,GO:0009368,GO:0004252
OG0002312_00trimmed	GO:0006915,GO:0045095
OG0002239_00trimmed	GO:0022857,GO:0055085,GO:0016020
OG0001094_00trimmed	GO:0016791,GO:0005737
OG0009780_00trimmed	GO:0043130,GO:0005737,GO:0006511,GO:0031624
OG0005182_00trimmed	GO:0005730,GO:0032040
OG0002745_00trimmed	GO:0043565
OG0008559_00trimmed	GO:0050808,GO:0032589
OG0005215_00trimmed	GO:0070822,GO:0000785,GO:0003714,GO:0000122,GO:0000118
OG0007125_00trimmed	GO:0005783,GO:0005886,GO:0005794,GO:0016020
OG0005620_00trimmed	GO:0012507,GO:0031201,GO:0000149,GO:0005794,GO:0006906,GO:0005789,GO:0005484,GO:0031902
OG0006395_00trimmed	GO:0004674,GO:0004709,GO:0000165
OG0001509_00trimmed	GO:0005634,GO:0003700,GO:0000981,GO:0006357,GO:0000978,GO:0003677
OG0008335_00trimmed	GO:0031398
OG0001602_00trimmed	GO:0008234
OG0003803_00trimmed	GO:0003987,GO:0006085
OG0003014_00trimmed	GO:0005783,GO:0018401,GO:0004656
OG0002941_00trimmed	GO:0007420,GO:0030154,GO:0000978,GO:0001228,GO:0005634,GO:0030182,GO:0000122,GO:0045944
OG0002512_00trimmed	GO:0051604,GO:0005789
OG0008631_00trimmed	GO:0060271,GO:0036064,GO:0035869
OG0003893_00trimmed	GO:0051537,GO:0005739,GO:0106034
